Patient,PE,SC,GNE,SE,LZC,STE,Mean,Std,Skew
3.0,0.5142820502554224,0.2826912860805816,0.527402553990693,0.4484868616350105,0.2403362793730556,0.7313273377702612,-2.796789067784008e-07,42.024412074490094,-0.05665021768233
3.0,0.5064987399478642,0.2810037545072551,0.5136634151809245,0.4369288548797422,0.2172041975618719,0.7241420193340753,9.1653502342781e-06,44.41707084329789,-0.0419518321986496
3.0,0.2653198020751833,0.2193419522137367,0.0940501563178945,0.4787466443551674,0.0287964165323526,0.5451007460136414,-3.768394622942444e-07,8.99406010598254,0.0035837284292647
3.0,0.5386518148870703,0.2852173684917889,0.5680740191610454,0.5402229934056569,0.3187991838344102,0.7524086117847778,-1.2649219038467696e-05,23.10153260608299,-0.0402195848430234
3.0,0.4866648645922575,0.27906577502460855,0.48134232083517015,0.4136532386453116,0.20288744028798858,0.7082135393310857,-7.1982395622572195e-06,69.47494684866382,0.01821095527050753
3.0,0.5493538245986087,0.2843521426527242,0.583541800802029,0.49152673115075446,0.2791069517044759,0.7601914844554691,-2.58952084665636e-05,31.916856354084988,0.001997682068553785
3.0,0.5260051763997828,0.28374535442718224,0.5467696896752033,0.4738755602638939,0.26000087608377,0.7412848071991005,5.240966900278102e-06,37.33240862622948,-0.04852155267579397
3.0,0.533538174288086,0.28509835075542045,0.5599746946058094,0.5325012041617243,0.32035373420160046,0.7483203381066543,1.7749521518551376e-05,23.03003042716081,-0.006303304947103803
3.0,0.5196305589480471,0.2828675215340509,0.5358898275344653,0.47604445407576595,0.2542062197749323,0.7352834223873383,1.4127878179185467e-06,31.67653745959996,-0.001305766772292646
3.0,0.5269649301431416,0.2840404352979291,0.5485460506171453,0.4916465399210994,0.2820484961118538,0.741989155183596,3.297850684956741e-06,28.62993449420857,0.004366757307381364
3.0,0.4829992142813734,0.27883211583803585,0.4754732186897719,0.41357875554888096,0.19442584577436048,0.7051318785423122,-2.480096219741485e-05,65.87284265236535,0.00875417488542816
3.0,0.4880126419165978,0.2799520461587576,0.4843652569553664,0.4318164018984024,0.21916833006173508,0.7092752180264197,2.4165500498376803e-06,56.74372866851766,0.03189531063297964
3.0,0.5123047515152594,0.28304475380581734,0.5253217279101525,0.4946555368993079,0.28195075492110244,0.7300286496918493,-6.560126145888377e-06,27.058807318022705,0.025416814337877316
3.0,0.5077500970460548,0.2818621177288712,0.5163932378779208,0.4433950967177971,0.21945224494915605,0.7256442435900811,1.5590436957635485e-05,47.38991247700803,-0.08143675861127823
3.0,0.5192980924771631,0.28399477204141627,0.5368457131163284,0.5137884839737277,0.29711925685724866,0.7361467080544901,2.0552700063754e-05,29.665731794216732,0.04803892672761387
3.0,0.547386282992671,0.28487639933577313,0.5811213352704613,0.5147726465304625,0.3073029580650695,0.7589080447655109,9.614520684391575e-06,26.792424858659775,0.00841612752862245
3.0,0.4730691883028298,0.27703097750151107,0.45850003263626216,0.4124037946784434,0.1760225758585818,0.6969022528052189,3.387950254616246e-07,53.392056355346625,-0.07262966546939761
3.0,0.3886958025005033,0.26228468745735034,0.31670229981506504,0.4254235435315352,0.13303972364001435,0.6309944123545601,-1.43936865676503e-07,57.51539896286351,0.010795293444263259
3.0,0.5298507734677811,0.2845028281011537,0.5535269174534072,0.5113993374369993,0.3054924188649588,0.7447794613380059,-1.620169873758063e-05,28.171133763860055,0.06505097187917785
3.0,0.5216338527210529,0.283606671111995,0.5399299554751736,0.492264305259948,0.27866944351730266,0.7375075877103268,-3.1794930562603104e-05,29.471741192460087,0.03328541009765371
3.0,0.49553030274192084,0.27864015601530645,0.49448833881057797,0.37799701103048233,0.16698384288527826,0.7143664968678309,-1.3283260484905782e-05,65.80411277700524,-0.0004225901577212454
3.0,0.5502101661344142,0.2843803661142702,0.5848570661614647,0.496421206811416,0.2857207722786594,0.7609373638926464,-3.9500803366534685e-06,29.057426493488602,0.014152058082164524
3.0,0.5315056406194905,0.2847282114749512,0.5564240640792472,0.5202042836448418,0.31132896425554707,0.7463225952942841,-5.4735579496209465e-06,24.382131704240912,-0.043931883704970684
3.0,0.5057593671285628,0.2809453680985019,0.512378696117305,0.42578728558214307,0.2053263157143588,0.7234780292697535,-1.382472878620419e-05,44.308931573518834,-0.018043064905187544
3.0,0.5373673341479721,0.28495218410513823,0.5656413125226056,0.5106958131316857,0.30522246700478806,0.7511828627467688,-4.539047715519773e-06,25.05511142351559,-0.02239542947430993
3.0,0.5429638399582841,0.2850163310693689,0.5745113402824136,0.5359688958895552,0.31859904711049053,0.7555254652785446,3.564911639141501e-06,27.172685911692074,0.01434857737261702
3.0,0.5330994362484486,0.2846992223623791,0.558772780701919,0.518556245282494,0.302001662052406,0.747579042835258,-2.1067264977088198e-05,23.126433264496953,0.02759316348212187
3.0,0.518231825156458,0.2828195287897959,0.5335661183154287,0.45128692023067135,0.23319651810578082,0.7343995125632815,-1.4815958718414945e-06,40.42210347431379,-0.04881772440011984
3.0,0.5314920065561283,0.2845698821543374,0.5561308061872877,0.5015279657559634,0.2965048836582394,0.7461653895231316,1.120663213081364e-05,26.740081872071805,0.0054907985100099395
3.0,0.521425452439088,0.28271051574862505,0.5385178100724649,0.4594126661010834,0.2402850816064715,0.7368722669089277,-1.6073688438133886e-06,42.5351640126715,-0.04136344075821611
3.0,0.5318426622417585,0.28467874233110413,0.5568593233355608,0.5134238267334627,0.30256018314241434,0.746526581446895,1.3430012861410516e-06,24.828221182080892,0.02670571492312804
3.0,0.5000337518858033,0.28042620119905787,0.5030224996690362,0.41848595512316983,0.1913213993823968,0.7187639279691352,7.002528473493711e-07,47.00227452484615,-0.05874886584878131
3.0,0.5053311738553677,0.28224828541375496,0.5136207514391502,0.4696329882638902,0.25558855947270315,0.7240202837091819,2.3195831310975296e-06,32.624674687143354,0.09111949766605683
3.0,0.5325201100268683,0.28456276336929365,0.5577590538824477,0.5127694922836725,0.2966584769579917,0.7469047877022641,-3.734133388599735e-07,24.4951300437345,0.006578957826877103
3.0,0.5247875989219026,0.2820990099409153,0.5429068615906667,0.41428922753024483,0.20608031918587022,0.7388618766239503,-1.8938717577173273e-06,50.821036409807114,-0.02636514369254921
3.0,0.5338049886835619,0.28218214783802475,0.55696431552425,0.4086898394062527,0.20671330975454646,0.7460987642886705,4.2566742733641245e-05,45.21657504692468,-0.01864063610733185
3.0,0.4936149963777672,0.2798976200907894,0.4926846774185063,0.42249962238321914,0.18798423586959626,0.7136170172455409,5.112653534115633e-05,47.276018891385256,-0.08909866316532668
3.0,0.5084954228675712,0.28050979425518097,0.5160453935324791,0.38295359780802224,0.1754780177958236,0.7251445799029146,1.3053376240330895e-05,52.05401918909392,-0.023854699543743293
3.0,0.533104146387556,0.28419554875164244,0.5583015214256186,0.5053314063035735,0.29174349136591726,0.7469230174152505,-8.599322995854838e-06,27.618480850021523,0.03813416347016911
3.0,0.5142765458577064,0.2811965685566429,0.525868958611399,0.41269036164540013,0.20269195790648561,0.7300701553852822,7.406310708501953e-07,44.00344438523015,0.0014693519911900604
3.0,0.5096249890882594,0.28279692382577787,0.5209758539200134,0.49848460568587394,0.2808244040562519,0.7275674497858775,-1.373869647761556e-05,33.70800998712838,-0.015171963686627505
3.0,0.51233848832906,0.28308834788096143,0.5250388135565184,0.47534499075060793,0.27207889465520285,0.729983145186943,-1.7103434802739903e-06,35.03515862972446,0.04599328586020384
3.0,0.3623451412823901,0.2553547499864375,0.2707270445873378,0.5059308122756183,0.12290256585636086,0.6114157384455724,-2.0567944809555282e-07,21.036546914022924,-0.008305669041672292
3.0,0.5110252593422381,0.28188550502102383,0.5216918342620034,0.45891996460812695,0.23160938734167344,0.7277797929069224,9.062703582270789e-07,41.5385384830188,0.013075491713455
3.0,0.5305035063047991,0.28463648157991284,0.5548889397292833,0.5286587230155069,0.313348948864411,0.745444006144457,-1.298253578444809e-05,24.27352010314991,-0.006304219991786401
3.0,0.5085858404481712,0.2828203508458718,0.5194363807402015,0.48535475069933276,0.2701426882098402,0.7269521451506403,2.229387251622542e-06,30.20194128724162,0.04214795964963044
3.0,0.5410956866682047,0.2851832128090191,0.5717790298434691,0.5262631450892017,0.3131255404284077,0.7542946984792229,6.768103340114454e-06,22.106348165049834,0.011365859792480048
3.0,0.5071092523383569,0.2826201431108943,0.5165782138858691,0.4764879371632659,0.26366384356574213,0.7258140571469877,8.391631618129962e-06,38.91367466538568,-0.015415527767625841
3.0,0.5059133333915904,0.2824647727056976,0.5146276230431237,0.46887074768451287,0.2579715827900726,0.7245231387102793,-3.47114004858103e-06,39.33259237148468,-0.0012006075962096375
